table_name,state_code,distt_code,area_name,population_type,age_group,total_persons,total_males,total_females,illiterate_persons,illiterate_males,illiterate_females,literate_persons,literate_males,literate_females
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,16,3517,1840,1677,500,120,380,3017,1720,1297
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,17,3287,1882,1405,484,134,350,2803,1748,1055
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,18,4404,2609,1795,830,241,589,3574,2368,1206
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,19,4019,2451,1568,654,181,473,3365,2270,1095
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,20-24,21932,13066,8866,5330,1388,3942,16602,11678,4924
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,25-29,17657,10255,7402,6062,1893,4169,11595,8362,3233
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,30-34,13100,7322,5778,5760,1960,3800,7340,5362,1978
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,35-39,11438,6209,5229,6193,2225,3968,5245,3984,1261
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,40-44,9353,4938,4415,6084,2374,3710,3269,2564,705
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,45-49,7831,4059,3772,5512,2199,3313,2319,1860,459
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,50-54,5728,3014,2714,4305,1833,2472,1423,1181,242
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,55-59,4211,2036,2175,3342,1339,2003,869,697,172
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,60-64,3716,1690,2026,3156,1229,1927,560,461,99
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,65-69,2361,1067,1294,2028,807,1221,333,260,73
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,70-74,1485,587,898,1364,481,883,121,106,15
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,75-79,559,208,351,516,183,333,43,25,18
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,80+,517,198,319,442,145,297,75,53,22
C2308,26,000,State - DADRA & NAGAR HAVELI,Rural,Age not stated,220,113,107,106,40,66,114,73,41
C2308,26,000,State - DADRA & NAGAR HAVELI,Urban,All ages,160595,95455,65140,36507,16984,19523,124088,78471,45617
C2308,26,000,State - DADRA & NAGAR HAVELI,Urban,0-6,22391,11964,10427,22391,11964,10427,0,0,0
C2308,26,000,State - DADRA & NAGAR HAVELI,Urban,7,3203,1750,1453,539,296,243,2664,1454,1210
C2308,26,000,State - DADRA & NAGAR HAVELI,Urban,8,2877,1534,1343,189,99,90,2688,1435,1253
C2308,26,000,State - DADRA & NAGAR HAVELI,Urban,9,2698,1509,1189,107,49,58,2591,1460,1131
C2308,26,000,State - DADRA & NAGAR HAVELI,Urban,10,2890,1512,1378,141,71,70,2749,1441,1308
C2308,26,000,State - DADRA & NAGAR HAVELI,Urban,11,2608,1409,1199,74,37,37,2534,1372,1162
C2308,26,000,State - DADRA & NAGAR HAVELI,Urban,12,2472,1333,1139,58,24,34,2414,1309,1105
C2308,26,000,State - DADRA & NAGAR HAVELI,Urban,13,2370,1307,1063,53,26,27,2317,1281,1036
C2308,26,000,State - DADRA & NAGAR HAVELI,Urban,14,2311,1260,1051,71,33,38,2240,1227,1013
C2308,26,000,State - DADRA & NAGAR HAVELI,Urban,15,2262,1287,975,65,33,32,2197,1254,943
C2308,26,000,State - DADRA & NAGAR HAVELI,Urban,16,2148,1247,901,89,48,41,2059,1199,860
C2308,26,000,State - DADRA & NAGAR HAVELI,Urban,17,2395,1504,891,89,53,36,2306,1451,855
C2308,26,000,State - DADRA & NAGAR HAVELI,Urban,18,3671,2609,1062,207,136,71,3464,2473,991
C2308,26,000,State - DADRA & NAGAR HAVELI,Urban,19,3615,2557,1058,226,136,90,3389,2421,968
C2308,26,000,State - DADRA & NAGAR HAVELI,Urban,20-24,22369,14529,7840,1365,605,760,21004,13924,7080
C2308,26,000,State - DADRA & NAGAR HAVELI,Urban,25-29,22228,13241,8987,1763,588,1175,20465,12653,7812
C2308,26,000,State - DADRA & NAGAR HAVELI,Urban,30-34,17541,10635,6906,1526,471,1055,16015,10164,5851
C2308,26,000,State - DADRA & NAGAR HAVELI,Urban,35-39,13839,8653,5186,1415,486,929,12424,8167,4257
C2308,26,000,State - DADRA & NAGAR HAVELI,Urban,40-44,8828,5616,3212,1259,376,883,7569,5240,2329
C2308,26,000,State - DADRA & NAGAR HAVELI,Urban,45-49,5958,3612,2346,1122,353,769,4836,3259,1577
C2308,26,000,State - DADRA & NAGAR HAVELI,Urban,50-54,3775,2201,1574,820,232,588,2955,1969,986
C2308,26,000,State - DADRA & NAGAR HAVELI,Urban,55-59,2740,1490,1250,777,211,566,1963,1279,684
C2308,26,000,State - DADRA & NAGAR HAVELI,Urban,60-64,2115,1104,1011,754,225,529,1361,879,482
C2308,26,000,State - DADRA & NAGAR HAVELI,Urban,65-69,1355,688,667,561,177,384,794,511,283
C2308,26,000,State - DADRA & NAGAR HAVELI,Urban,70-74,824,386,438,402,125,277,422,261,161
C2308,26,000,State - DADRA & NAGAR HAVELI,Urban,75-79,399,186,213,171,50,121,228,136,92
C2308,26,000,State - DADRA & NAGAR HAVELI,Urban,80+,561,245,316,246,70,176,315,175,140
C2308,26,000,State - DADRA & NAGAR HAVELI,Urban,Age not stated,152,87,65,27,10,17,125,77,48
C2308,27,000,State - MAHARASHTRA,Total,All ages,112374333,58243056,54131277,30820043,12985472,17834571,81554290,45257584,36296706
C2308,27,000,State - MAHARASHTRA,Total,0-6,13326517,7035391,6291126,13326517,7035391,6291126,0,0,0
C2308,27,000,State - MAHARASHTRA,Total,7,1961711,1027436,934275,437488,226295,211193,1524223,801141,723082
C2308,27,000,State - MAHARASHTRA,Total,8,1935680,1019451,916229,165320,83777,81543,1770360,935674,834686
C2308,27,000,State - MAHARASHTRA,Total,9,1958772,1035528,923244,109810,55308,54502,1848962,980220,868742
C2308,27,000,State - MAHARASHTRA,Total,10,2317339,1227446,1089893,143889,71860,72029,2173450,1155586,1017864
C2308,27,000,State - MAHARASHTRA,Total,11,2163710,1141531,1022179,89624,43763,45861,2074086,1097768,976318
C2308,27,000,State - MAHARASHTRA,Total,12,2101229,1111511,989718,86469,40994,45475,2014760,1070517,944243
C2308,27,000,State - MAHARASHTRA,Total,13,2072737,1086667,986070,75304,35442,39862,1997433,1051225,946208
C2308,27,000,State - MAHARASHTRA,Total,14,2079520,1095106,984414,81850,38581,43269,1997670,1056525,941145
C2308,27,000,State - MAHARASHTRA,Total,15,2118780,1128043,990737,102225,48409,53816,2016555,1079634,936921
C2308,27,000,State - MAHARASHTRA,Total,16,2088367,1117920,970447,96738,46324,50414,1991629,1071596,920033
C2308,27,000,State - MAHARASHTRA,Total,17,1987095,1073589,913506,89866,43627,46239,1897229,1029962,867267
C2308,27,000,State - MAHARASHTRA,Total,18,2377052,1296423,1080629,140496,64703,75793,2236556,1231720,1004836
C2308,27,000,State - MAHARASHTRA,Total,19,2055973,1094425,961548,114080,48272,65808,1941893,1046153,895740
C2308,27,000,State - MAHARASHTRA,Total,20-24,11090966,5845114,5245852,832751,325290,507461,10258215,5519824,4738391
C2308,27,000,State - MAHARASHTRA,Total,25-29,10147113,5272560,4874553,1041110,378439,662671,9106003,4894121,4211882
C2308,27,000,State - MAHARASHTRA,Total,30-34,8796307,4536297,4260010,1226479,412295,814184,7569828,4124002,3445826
C2308,27,000,State - MAHARASHTRA,Total,35-39,8247160,4209434,4037726,1516492,484336,1032156,6730668,3725098,3005570
C2308,27,000,State - MAHARASHTRA,Total,40-44,7196089,3744825,3451264,1650280,546469,1103811,5545809,3198356,2347453
C2308,27,000,State - MAHARASHTRA,Total,45-49,6032454,3116218,2916236,1590074,519125,1070949,4442380,2597093,1845287
C2308,27,000,State - MAHARASHTRA,Total,50-54,4919317,2580991,2338326,1408275,463089,945186,3511042,2117902,1393140
C2308,27,000,State - MAHARASHTRA,Total,55-59,3885814,1974129,1911685,1213318,356862,856456,2672496,1617267,1055229
C2308,27,000,State - MAHARASHTRA,Total,60-64,3642480,1716639,1925841,1477206,411890,1065316,2165274,1304749,860525
C2308,27,000,State - MAHARASHTRA,Total,65-69,3078352,1440238,1638114,1439629,421180,1018449,1638723,1019058,619665
C2308,27,000,State - MAHARASHTRA,Total,70-74,2143136,1039292,1103844,1108400,366066,742334,1034736,673226,361510
C2308,27,000,State - MAHARASHTRA,Total,75-79,1062773,515431,547342,529589,172468,357121,533184,342963,190221
C2308,27,000,State - MAHARASHTRA,Total,80+,1180194,542109,638085,625458,202159,423299,554736,339950,214786
C2308,27,000,State - MAHARASHTRA,Total,Age not stated,407696,219312,188384,101306,43058,58248,306390,176254,130136
C2308,27,000,State - MAHARASHTRA,Rural,All ages,61556074,31539034,30017040,20073313,8147559,11925754,41482761,23391475,18091286
C2308,27,000,State - MAHARASHTRA,Rural,0-6,7688954,4067399,3621555,7688954,4067399,3621555,0,0,0
C2308,27,000,State - MAHARASHTRA,Rural,7,1104823,576762,528061,268032,137582,130450,836791,439180,397611
C2308,27,000,State - MAHARASHTRA,Rural,8,1123298,589439,533859,100286,49882,50404,1023012,539557,483455
C2308,27,000,State - MAHARASHTRA,Rural,9,1151347,606638,544709,65020,31882,33138,1086327,574756,511571
C2308,27,000,State - MAHARASHTRA,Rural,10,1348170,711318,636852,85294,41513,43781,1262876,669805,593071
C2308,27,000,State - MAHARASHTRA,Rural,11,1263201,664482,598719,53807,25331,28476,1209394,639151,570243
C2308,27,000,State - MAHARASHTRA,Rural,12,1223544,644103,579441,54454,24515,29939,1169090,619588,549502
C2308,27,000,State - MAHARASHTRA,Rural,13,1209316,631466,577850,47373,21261,26112,1161943,610205,551738
C2308,27,000,State - MAHARASHTRA,Rural,14,1211826,636787,575039,52363,23480,28883,1159463,613307,546156
C2308,27,000,State - MAHARASHTRA,Rural,15,1231204,654820,576384,66178,29825,36353,1165026,624995,540031
C2308,27,000,State - MAHARASHTRA,Rural,16,1215567,652477,563090,62346,28234,34112,1153221,624243,528978
C2308,27,000,State - MAHARASHTRA,Rural,17,1115869,605491,510378,55126,24898,30228,1060743,580593,480150
C2308,27,000,State - MAHARASHTRA,Rural,18,1318542,717166,601376,86872,35731,51141,1231670,681435,550235
C2308,27,000,State - MAHARASHTRA,Rural,19,1098483,579270,519213,68714,25018,43696,1029769,554252,475517
C2308,27,000,State - MAHARASHTRA,Rural,20-24,5764844,3018199,2746645,512910,177013,335897,5251934,2841186,2410748
C2308,27,000,State - MAHARASHTRA,Rural,25-29,5025278,2589352,2435926,652533,217021,435512,4372745,2372331,2000414
C2308,27,000,State - MAHARASHTRA,Rural,30-34,4395201,2218757,2176444,811318,252200,559118,3583883,1966557,1617326
C2308,27,000,State - MAHARASHTRA,Rural,35-39,4223357,2111275,2112082,1037537,313174,724363,3185820,1798101,1387719
C2308,27,000,State - MAHARASHTRA,Rural,40-44,3763589,1924940,1838649,1166113,373522,792591,2597476,1551418,1046058
C2308,27,000,State - MAHARASHTRA,Rural,45-49,3167108,1607153,1559955,1135333,365436,769897,2031775,1241717,790058
C2308,27,000,State - MAHARASHTRA,Rural,50-54,2619829,1344947,1274882,1019544,331835,687709,1600285,1013112,587173
C2308,27,000,State - MAHARASHTRA,Rural,55-59,2117255,1038978,1078277,904083,262981,641102,1213172,775997,437175
C2308,27,000,State - MAHARASHTRA,Rural,60-64,2155343,970755,1184588,1121319,312454,808865,1034024,658301,375723
C2308,27,000,State - MAHARASHTRA,Rural,65-69,2008912,920144,1088768,1142757,343614,799143,866155,576530,289625
C2308,27,000,State - MAHARASHTRA,Rural,70-74,1411217,684770,726447,872892,302185,570707,538325,382585,155740
C2308,27,000,State - MAHARASHTRA,Rural,75-79,664727,324175,340552,412449,142340,270109,252278,181835,70443
C2308,27,000,State - MAHARASHTRA,Rural,80+,729341,339248,390093,467706,161726,305980,261635,177522,84113
C2308,27,000,State - MAHARASHTRA,Rural,Age not stated,205929,108723,97206,62000,25507,36493,143929,83216,60713
C2308,27,000,State - MAHARASHTRA,Urban,All ages,50818259,26704022,24114237,10746730,4837913,5908817,40071529,21866109,18205420
C2308,27,000,State - MAHARASHTRA,Urban,0-6,5637563,2967992,2669571,5637563,2967992,2669571,0,0,0
C2308,27,000,State - MAHARASHTRA,Urban,7,856888,450674,406214,169456,88713,80743,687432,361961,325471
C2308,27,000,State - MAHARASHTRA,Urban,8,812382,430012,382370,65034,33895,31139,747348,396117,351231
C2308,27,000,State - MAHARASHTRA,Urban,9,807425,428890,378535,44790,23426,21364,762635,405464,357171
C2308,27,000,State - MAHARASHTRA,Urban,10,969169,516128,453041,58595,30347,28248,910574,485781,424793
C2308,27,000,State - MAHARASHTRA,Urban,11,900509,477049,423460,35817,18432,17385,864692,458617,406075
C2308,27,000,State - MAHARASHTRA,Urban,12,877685,467408,410277,32015,16479,15536,845670,450929,394741
C2308,27,000,State - MAHARASHTRA,Urban,13,863421,455201,408220,27931,14181,13750,835490,441020,394470
C2308,27,000,State - MAHARASHTRA,Urban,14,867694,458319,409375,29487,15101,14386,838207,443218,394989
C2308,27,000,State - MAHARASHTRA,Urban,15,887576,473223,414353,36047,18584,17463,851529,454639,396890
C2308,27,000,State - MAHARASHTRA,Urban,16,872800,465443,407357,34392,18090,16302,838408,447353,391055
C2308,27,000,State - MAHARASHTRA,Urban,17,871226,468098,403128,34740,18729,16011,836486,449369,387117
C2308,27,000,State - MAHARASHTRA,Urban,18,1058510,579257,479253,53624,28972,24652,1004886,550285,454601
C2308,27,000,State - MAHARASHTRA,Urban,19,957490,515155,442335,45366,23254,22112,912124,491901,420223
C2308,27,000,State - MAHARASHTRA,Urban,20-24,5326122,2826915,2499207,319841,148277,171564,5006281,2678638,2327643
C2308,27,000,State - MAHARASHTRA,Urban,25-29,5121835,2683208,2438627,388577,161418,227159,4733258,2521790,2211468
C2308,27,000,State - MAHARASHTRA,Urban,30-34,4401106,2317540,2083566,415161,160095,255066,3985945,2157445,1828500
C2308,27,000,State - MAHARASHTRA,Urban,35-39,4023803,2098159,1925644,478955,171162,307793,3544848,1926997,1617851
C2308,27,000,State - MAHARASHTRA,Urban,40-44,3432500,1819885,1612615,484167,172947,311220,2948333,1646938,1301395
C2308,27,000,State - MAHARASHTRA,Urban,45-49,2865346,1509065,1356281,454741,153689,301052,2410605,1355376,1055229
C2308,27,000,State - MAHARASHTRA,Urban,50-54,2299488,1236044,1063444,388731,131254,257477,1910757,1104790,805967
C2308,27,000,State - MAHARASHTRA,Urban,55-59,1768559,935151,833408,309235,93881,215354,1459324,841270,618054
C2308,27,000,State - MAHARASHTRA,Urban,60-64,1487137,745884,741253,355887,99436,256451,1131250,646448,484802
C2308,27,000,State - MAHARASHTRA,Urban,65-69,1069440,520094,549346,296872,77566,219306,772568,442528,330040
C2308,27,000,State - MAHARASHTRA,Urban,70-74,731919,354522,377397,235508,63881,171627,496411,290641,205770
C2308,27,000,State - MAHARASHTRA,Urban,75-79,398046,191256,206790,117140,30128,87012,280906,161128,119778
C2308,27,000,State - MAHARASHTRA,Urban,80+,450853,202861,247992,157752,40433,117319,293101,162428,130673
C2308,27,000,State - MAHARASHTRA,Urban,Age not stated,201767,110589,91178,39306,17551,21755,162461,93038,69423
C2308,28,000,State - ANDHRA PRADESH,Total,All ages,84580777,42442146,42138631,34024017,14190903,19833114,50556760,28251243,22305517
C2308,28,000,State - ANDHRA PRADESH,Total,0-6,9142802,4714950,4427852,9142802,4714950,4427852,0,0,0
C2308,28,000,State - ANDHRA PRADESH,Total,7,1483948,764908,719040,401350,206328,195022,1082598,558580,524018
C2308,28,000,State - ANDHRA PRADESH,Total,8,1496883,766274,730609,186206,93512,92694,1310677,672762,637915
C2308,28,000,State - ANDHRA PRADESH,Total,9,1465564,750153,715411,113899,55710,58189,1351665,694443,657222
C2308,28,000,State - ANDHRA PRADESH,Total,10,1767388,913080,854308,126128,60237,65891,1641260,852843,788417
C2308,28,000,State - ANDHRA PRADESH,Total,11,1559410,795307,764103,80315,36151,44164,1479095,759156,719939
C2308,28,000,State - ANDHRA PRADESH,Total,12,1676007,859629,816378,93588,40506,53082,1582419,819123,763296
C2308,28,000,State - ANDHRA PRADESH,Total,13,1585749,809422,776327,80133,33600,46533,1505616,775822,729794
C2308,28,000,State - ANDHRA PRADESH,Total,14,1613041,831446,781595,93398,39930,53468,1519643,791516,728127
C2308,28,000,State - ANDHRA PRADESH,Total,15,1652368,861559,790809,122343,54572,67771,1530025,806987,723038
C2308,28,000,State - ANDHRA PRADESH,Total,16,1576131,824000,752131,116404,51327,65077,1459727,772673,687054
C2308,28,000,State - ANDHRA PRADESH,Total,17,1466112,780993,685119,107410,47358,60052,1358702,733635,625067
C2308,28,000,State - ANDHRA PRADESH,Total,18,1877103,960859,916244,208441,79721,128720,1668662,881138,787524
C2308,28,000,State - ANDHRA PRADESH,Total,19,1522033,768896,753137,167408,58964,108444,1354625,709932,644693
C2308,28,000,State - ANDHRA PRADESH,Total,20-24,8132094,4055697,4076397,1383362,469916,913446,6748732,3585781,3162951
C2308,28,000,State - ANDHRA PRADESH,Total,25-29,7799036,3809887,3989149,2062915,705422,1357493,5736121,3104465,2631656
C2308,28,000,State - ANDHRA PRADESH,Total,30-34,6584371,3300407,3283964,2203906,796200,1407706,4380465,2504207,1876258
C2308,28,000,State - ANDHRA PRADESH,Total,35-39,6507339,3198512,3308827,2683079,952658,1730421,3824260,2245854,1578406
C2308,28,000,State - ANDHRA PRADESH,Total,40-44,5399473,2794398,2605075,2578831,1035571,1543260,2820642,1758827,1061815
C2308,28,000,State - ANDHRA PRADESH,Total,45-49,4657269,2374633,2282636,2449814,989001,1460813,2207455,1385632,821823
C2308,28,000,State - ANDHRA PRADESH,Total,50-54,3657386,1862583,1794803,2056441,837562,1218879,1600945,1025021,575924
C2308,28,000,State - ANDHRA PRADESH,Total,55-59,2909598,1350539,1559059,1697385,586927,1110458,1212213,763612,448601
C2308,28,000,State - ANDHRA PRADESH,Total,60-64,3199837,1485764,1714073,2122724,785239,1337485,1077113,700525,376588
C2308,28,000,State - ANDHRA PRADESH,Total,65-69,2167854,1034360,1133494,1469638,567087,902551,698216,467273,230943
C2308,28,000,State - ANDHRA PRADESH,Total,70-74,1519358,752743,766615,1079462,446793,632669,439896,305950,133946
C2308,28,000,State - ANDHRA PRADESH,Total,75-79,636989,307474,329515,428684,166369,262315,208305,141105,67200
C2308,28,000,State - ANDHRA PRADESH,Total,80+,754203,325987,428216,516327,178988,337339,237876,146999,90877
C2308,28,000,State - ANDHRA PRADESH,Total,Age not stated,771431,387686,383745,251624,100304,151320,519807,287382,232425
C2308,28,000,State - ANDHRA PRADESH,Rural,All ages,56361702,28243241,28118461,26010637,10847641,15162996,30351065,17395600,12955465
C2308,28,000,State - ANDHRA PRADESH,Rural,0-6,6152022,3169288,2982734,6152022,3169288,2982734,0,0,0
C2308,28,000,State - ANDHRA PRADESH,Rural,7,1008383,519134,489249,294909,151721,143188,713474,367413,346061
C2308,28,000,State - ANDHRA PRADESH,Rural,8,1031850,527460,504390,135726,68165,67561,896124,459295,436829
C2308,28,000,State - ANDHRA PRADESH,Rural,9,996772,508816,487956,79850,38779,41071,916922,470037,446885
C2308,28,000,State - ANDHRA PRADESH,Rural,10,1198576,618712,579864,88869,41731,47138,1109707,576981,532726
C2308,28,000,State - ANDHRA PRADESH,Rural,11,1042395,531833,510562,54956,24122,30834,987439,507711,479728
C2308,28,000,State - ANDHRA PRADESH,Rural,12,1149916,591236,558680,69393,29038,40355,1080523,562198,518325
C2308,28,000,State - ANDHRA PRADESH,Rural,13,1079830,552120,527710,58735,23781,34954,1021095,528339,492756
C2308,28,000,State - ANDHRA PRADESH,Rural,14,1094685,565959,528726,69540,28690,40850,1025145,537269,487876
C2308,28,000,State - ANDHRA PRADESH,Rural,15,1104994,578647,526347,92842,40462,52380,1012152,538185,473967
C2308,28,000,State - ANDHRA PRADESH,Rural,16,1031865,544177,487688,88009,38012,49997,943856,506165,437691
C2308,28,000,State - ANDHRA PRADESH,Rural,17,942837,510581,432256,78789,33879,44910,864048,476702,387346
C2308,28,000,State - ANDHRA PRADESH,Rural,18,1270200,659517,610683,163251,60905,102346,1106949,598612,508337
C2308,28,000,State - ANDHRA PRADESH,Rural,19,984173,507071,477102,126471,43234,83237,857702,463837,393865
C2308,28,000,State - ANDHRA PRADESH,Rural,20-24,5263277,2682670,2580607,1075901,358687,717214,4187376,2323983,1863393
C2308,28,000,State - ANDHRA PRADESH,Rural,25-29,4995581,2453142,2542439,1632973,554438,1078535,3362608,1898704,1463904
C2308,28,000,State - ANDHRA PRADESH,Rural,30-34,4233619,2106915,2126704,1766130,638635,1127495,2467489,1468280,999209
C2308,28,000,State - ANDHRA PRADESH,Rural,35-39,4246358,2064444,2181914,2137868,766610,1371258,2108490,1297834,810656
C2308,28,000,State - ANDHRA PRADESH,Rural,40-44,3540901,1819821,1721080,2061415,843896,1217519,1479486,975925,503561
C2308,28,000,State - ANDHRA PRADESH,Rural,45-49,3067300,1549594,1517706,1948160,806340,1141820,1119140,743254,375886
C2308,28,000,State - ANDHRA PRADESH,Rural,50-54,2441460,1229218,1212242,1646077,689029,957048,795383,540189,255194
C2308,28,000,State - ANDHRA PRADESH,Rural,55-59,1975179,878394,1096785,1375181,484694,890487,599998,393700,206298
C2308,28,000,State - ANDHRA PRADESH,Rural,60-64,2342553,1066864,1275689,1762588,672262,1090326,579965,394602,185363
C2308,28,000,State - ANDHRA PRADESH,Rural,65-69,1624701,774178,850523,1230154,493352,736802,394547,280826,113721
C2308,28,000,State - ANDHRA PRADESH,Rural,70-74,1148018,573247,574771,900757,389482,511275,247261,183765,63496
C2308,28,000,State - ANDHRA PRADESH,Rural,75-79,460041,224296,235745,349146,143226,205920,110895,81070,29825
C2308,28,000,State - ANDHRA PRADESH,Rural,80+,532778,234293,298485,409790,151159,258631,122988,83134,39854
C2308,28,000,State - ANDHRA PRADESH,Rural,Age not stated,401438,201614,199824,161135,64024,97111,240303,137590,102713
C2308,28,000,State - ANDHRA PRADESH,Urban,All ages,28219075,14198905,14020170,8013380,3343262,4670118,20205695,10855643,9350052
C2308,28,000,State - ANDHRA PRADESH,Urban,0-6,2990780,1545662,1445118,2990780,1545662,1445118,0,0,0
C2308,28,000,State - ANDHRA PRADESH,Urban,7,475565,245774,229791,106441,54607,51834,369124,191167,177957
C2308,28,000,State - ANDHRA PRADESH,Urban,8,465033,238814,226219,50480,25347,25133,414553,213467,201086
C2308,28,000,State - ANDHRA PRADESH,Urban,9,468792,241337,227455,34049,16931,17118,434743,224406,210337
C2308,28,000,State - ANDHRA PRADESH,Urban,10,568812,294368,274444,37259,18506,18753,531553,275862,255691
C2308,28,000,State - ANDHRA PRADESH,Urban,11,517015,263474,253541,25359,12029,13330,491656,251445,240211
C2308,28,000,State - ANDHRA PRADESH,Urban,12,526091,268393,257698,24195,11468,12727,501896,256925,244971
C2308,28,000,State - ANDHRA PRADESH,Urban,13,505919,257302,248617,21398,9819,11579,484521,247483,237038
C2308,28,000,State - ANDHRA PRADESH,Urban,14,518356,265487,252869,23858,11240,12618,494498,254247,240251
C2308,28,000,State - ANDHRA PRADESH,Urban,15,547374,282912,264462,29501,14110,15391,517873,268802,249071
C2308,28,000,State - ANDHRA PRADESH,Urban,16,544266,279823,264443,28395,13315,15080,515871,266508,249363
C2308,28,000,State - ANDHRA PRADESH,Urban,17,523275,270412,252863,28621,13479,15142,494654,256933,237721
C2308,28,000,State - ANDHRA PRADESH,Urban,18,606903,301342,305561,45190,18816,26374,561713,282526,279187
C2308,28,000,State - ANDHRA PRADESH,Urban,19,537860,261825,276035,40937,15730,25207,496923,246095,250828
C2308,28,000,State - ANDHRA PRADESH,Urban,20-24,2868817,1373027,1495790,307461,111229,196232,2561356,1261798,1299558
C2308,28,000,State - ANDHRA PRADESH,Urban,25-29,2803455,1356745,1446710,429942,150984,278958,2373513,1205761,1167752
C2308,28,000,State - ANDHRA PRADESH,Urban,30-34,2350752,1193492,1157260,437776,157565,280211,1912976,1035927,877049
C2308,28,000,State - ANDHRA PRADESH,Urban,35-39,2260981,1134068,1126913,545211,186048,359163,1715770,948020,767750
C2308,28,000,State - ANDHRA PRADESH,Urban,40-44,1858572,974577,883995,517416,191675,325741,1341156,782902,558254
C2308,28,000,State - ANDHRA PRADESH,Urban,45-49,1589969,825039,764930,501654,182661,318993,1088315,642378,445937
C2308,28,000,State - ANDHRA PRADESH,Urban,50-54,1215926,633365,582561,410364,148533,261831,805562,484832,320730
C2308,28,000,State - ANDHRA PRADESH,Urban,55-59,934419,472145,462274,322204,102233,219971,612215,369912,242303
C2308,28,000,State - ANDHRA PRADESH,Urban,60-64,857284,418900,438384,360136,112977,247159,497148,305923,191225
C2308,28,000,State - ANDHRA PRADESH,Urban,65-69,543153,260182,282971,239484,73735,165749,303669,186447,117222
C2308,28,000,State - ANDHRA PRADESH,Urban,70-74,371340,179496,191844,178705,57311,121394,192635,122185,70450
C2308,28,000,State - ANDHRA PRADESH,Urban,75-79,176948,83178,93770,79538,23143,56395,97410,60035,37375
C2308,28,000,State - ANDHRA PRADESH,Urban,80+,221425,91694,129731,106537,27829,78708,114888,63865,51023
C2308,28,000,State - ANDHRA PRADESH,Urban,Age not stated,369993,186072,183921,90489,36280,54209,279504,149792,129712
C2308,29,000,State - KARNATAKA,Total,All ages,61095297,30966657,30128640,20447975,8458186,11989789,40647322,22508471,18138851
C2308,29,000,State - KARNATAKA,Total,0-6,7161033,3675291,3485742,7161033,3675291,3485742,0,0,0
C2308,29,000,State - KARNATAKA,Total,7,1019047,523831,495216,212233,107367,104866,806814,416464,390350
C2308,29,000,State - KARNATAKA,Total,8,1055117,540621,514496,79680,38026,41654,975437,502595,472842
C2308,29,000,State - KARNATAKA,Total,9,1053031,538951,514080,52477,24271,28206,1000554,514680,485874
C2308,29,000,State - KARNATAKA,Total,10,1224051,629780,594271,72242,33478,38764,1151809,596302,555507
C2308,29,000,State - KARNATAKA,Total,11,1125702,575938,549764,44375,19492,24883,1081327,556446,524881
C2308,29,000,State - KARNATAKA,Total,12,1159844,596025,563819,52708,22062,30646,1107136,573963,533173
C2308,29,000,State - KARNATAKA,Total,13,1091404,562002,529402,43463,17818,25645,1047941,544184,503757
C2308,29,000,State - KARNATAKA,Total,14,1135645,591542,544103,54341,23306,31035,1081304,568236,513068
C2308,29,000,State - KARNATAKA,Total,15,1145252,602212,543040,66945,29567,37378,1078307,572645,505662
C2308,29,000,State - KARNATAKA,Total,16,1129795,592938,536857,69249,31111,38138,1060546,561827,498719
C2308,29,000,State - KARNATAKA,Total,17,1048278,551764,496514,60130,26868,33262,988148,524896,463252
C2308,29,000,State - KARNATAKA,Total,18,1381362,724617,656745,121789,51330,70459,1259573,673287,586286
C2308,29,000,State - KARNATAKA,Total,19,1122590,570517,552073,91741,33978,57763,1030849,536539,494310
C2308,29,000,State - KARNATAKA,Total,20-24,6052558,3109586,2942972,684094,250002,434092,5368464,2859584,2508880
C2308,29,000,State - KARNATAKA,Total,25-29,5771606,2879254,2892352,980889,336956,643933,4790717,2542298,2248419
C2308,29,000,State - KARNATAKA,Total,30-34,4698380,2389594,2308786,1046865,364751,682114,3651515,2024843,1626672
C2308,29,000,State - KARNATAKA,Total,35-39,4695451,2319088,2376363,1408657,472659,935998,3286794,1846429,1440365
C2308,29,000,State - KARNATAKA,Total,40-44,3826712,1977768,1848944,1356826,504523,852303,2469886,1473245,996641
C2308,29,000,State - KARNATAKA,Total,45-49,3519782,1804833,1714949,1404354,526686,877668,2115428,1278147,837281
C2308,29,000,State - KARNATAKA,Total,50-54,2699270,1381969,1317301,1158471,432732,725739,1540799,949237,591562
